"","population","67","79","40","47","2","12","13","18","30","20","28","19","4","21","17","51","7","56","57","27","49","77","39","1","6","72","23","36","62","45","16","46","61","68","29","14","42","3","31","15","9","11","64","69","35","8","5","74","41","MWI067","MWI075","MWI007","MWI016","MWI025","MWI033","MWI041","MWI049","MWI058","MWI068","MWI076","26","MWI008","MWI017","MWI026","MWI034","MWI042","MWI050","MWI059","MWI069","MWI077","MWI009","MWI018","MWI027","MWI035","MWI043","MWI051","MWI060","MWI070","MWI078","MWI010","MWI019","MWI028","MWI036","MWI044","MWI052","MWI061","MWI071","MWI079","MWI001","MWI011","MWI020","MWI029","MWI045","MWI053","MWI062","MWI072","MWI080","MWI003","MWI014","MWI022","MWI030","MWI038","MWI046","MWI054","MWI063","MWI073","UTSC","MWI004","MWI015","MWI023","MWI031","MWI039","MWI047","MWI055","MWI066","MWI074","MWI005","MWI024","MWI032","MWI040","MWI048","MWI056"
"22","77",0.138541641228786,0.0790680591377663,0.0970551708279782,0.0952805209621087,0.0833534076629298,0.143150073519679,0.166432416219709,0.0833538030972662,0.130190629724643,0.104860057177143,0.0911398875167312,0.168188598814735,0.0786280577453898,0.130080968407319,0.137299312694956,0.115917640326858,0.0776450773279306,0.138209008897898,0.0807154109906404,0.163107346354689,0.148169980783602,0,0.0572759916502161,0.150518444832542,0.0784912393771936,0.108761898158506,0.117282668881506,0.119398385335935,0.12408400394241,0.089190869526601,0.111951056573257,0.116663973794264,0.166813920587133,0.146861488719274,0.13063034529911,0.0693746058803417,0.14762216857277,0.143716545097827,0.0619190893016489,0.0780628482336508,0.0810393388965162,0.140516489044537,0.0829871901516805,0.132183655671316,0.115242476382001,0.128152465742963,0.0857245271405447,0.128302783359919,0.0960126938697018,0.145223857842224,0.139821876525751,0.11204100847369,0.131880930360018,0.165091336500318,0.128372013359596,0.113857353323512,0.0967455726301594,0.133759473710982,0.1464836247641,0.134000201403108,0.125849173128388,0.131326736776667,0.169933576452201,0.123358228174092,0.154977946870476,0.143045506795591,0.164896315815316,0.124894091608597,0.141342220875625,0.112318267320641,0.0653382158856442,0.121035732069575,0.0615113616346663,0.122860455859193,0.114788844340039,0.130888983411314,0.103397001292241,0.110862026690952,0.0890322580645162,0.156872493453979,0.123320198909097,0.157627175706158,0.0931093747231525,0.0902729942355799,0.0826356812933026,0.0884821656593173,0.128415819365085,0.103939250118652,0.127988942639945,0.0908500036108905,0.148651864948489,0.106691410763682,0.0674846625766872,0.103270042194093,0.0998839967449834,0.152602753408467,0.155785976745357,0.114975271316475,0.140755778158644,0.092331656312105,0.152769931208667,0.0896930139147899,0.108850882998363,0.0894241815048823,0.0869494496755888,0.132830458546885,0.138848210332732,0.101419986172419,0.108193974094892,0.116285550079242,0.131958443169484,0.14303124682623,0.146907173208377,0.139431358837475,0.10680334846765,0.133622402266485,0.100981592914071,0.14006383336133,0.122685705395267,0.0767908309455588,0.113244029473758,0.0686303387334316
"23","39",0.101199676199695,0.00735709055369181,0.00985400075651052,0.0445671996319497,0.0239722091320171,0.0640150065480613,0.0573532471137681,0.0220896451592794,0.0705693139865609,-0.0439753891203178,-0.00826841817051266,0.0807176497458487,0.0150904506484983,0.0507485808103693,0.0456913816654677,0.0536836219176396,0.0109199958849882,0.0449080244423287,0.0199091661608494,0.0625460823129045,0.0574212292071163,0.0572759916502161,0,0.0709748331868795,0.0185002046684234,0.0470473628757096,-0.0242446975380208,0.0538909564372241,0.040175170061203,-0.0162021816465192,0.0242490638847557,0.0558147884244968,0.0728844382547266,0.0720554315288277,0.0583524424867282,0.00222792730521918,0.0842168494913801,0.0750123903224067,-0.000554244916249977,0.00283073301117052,0.00170601809929013,0.0441281313138647,0.00676688355110534,0.020657944056924,0.022213845796917,0.0612284488549322,0.0115537951869775,0.048968639710868,0.00687568943058529,0.0177810675220002,-0.0126006536167918,-0.0130167936871922,0.0287909736406965,-0.00564026176170305,-0.011397214014352,-0.017679595507143,-0.0197251057612259,0.0109514256585655,0.0159134725353724,0.0140379581151833,0.0171389396709324,0.0205099412114407,0.0284624460571189,0.000566950141737612,0.0548690064260999,0.0251514954062684,0.0602151890769522,0.0524513223821907,0.00718618143459923,0.0190110306847599,-0.00333580429948102,0.00371784067813422,-0.072281453577785,0.0101439251720845,0.0394522864762897,0.0100883761499597,-0.0184807024709005,-0.0334051909976717,-0.017144009681323,0.0362582861178435,-0.000565968638678888,0.0501299784973845,-0.0338834901537353,-0.0168579749871509,-0.00060390525397563,-0.0574984779814651,0.017136831004482,0.00536153224343014,0.0115502527135638,-0.0215879231284455,0.0159019682623908,-0.0228347796494809,-0.00438646555238476,-0.0249290533077301,-0.00865520392059133,0.0222352538728437,0.0630154333201425,-0.00763873665750459,-0.000978003215807103,0.0113981762917934,0.0354623604081305,-0.00928813445038173,0.00451444953372665,0.00315950512172416,-0.0391555772312408,0.00230502628393289,-0.019746506781456,-0.00546264955259887,0.00449082023510773,-0.00623686643691678,0.0159446549168177,-0.019979184794663,0.0375028143192565,0.0396973000705445,0.0135338844070437,0.0233939353944634,0.0154165773549441,-0.00385481852315386,0.00398896386663572,-0.0304213492683257,-0.0201566224038133,-0.0184120266880534
"24","1",0.154133388780844,0.0742617250517521,0.0867706285198801,0.118476685344003,0.0758646222154057,0.134634346664316,0.134098767733012,0.0750848213447054,0.12531675642024,0.0984630500385992,0.0807520233895237,0.139877119258369,0.0949597627876433,0.13083967960514,0.139417894951363,0.136258877627094,0.067932950843932,0.143604999412379,0.0747734122881883,0.156541802928946,0.144106245976263,0.150518444832542,0.0709748331868795,0,0.0741557003920407,0.0940752042279717,0.10532515677511,0.118803962814401,0.121382188736958,0.112844584791329,0.0775333573746845,0.105998725189112,0.162294403052199,0.146001355612616,0.124082352235323,0.0766794592037718,0.157851062877545,0.143962693492693,0.0768297051701021,0.0767245620035512,0.102930712972381,0.108212381594651,0.0852550015917793,0.119599037326736,0.0829501994848633,0.141517305455774,0.0842572240415975,0.107389679279511,0.10749988818149,0.171336450104788,0.119564289494801,0.0846601049636869,0.129684167766833,0.114505381855459,0.0792506946311733,0.0924713007958307,0.0965413323054281,0.0568933773265035,0.103574702108158,0.121850306914912,0.133874647698296,0.112085072203112,0.125550921157061,0.127067516268981,0.144638069705094,0.114458766889269,0.146903241853909,0.162064511910017,0.134930013481351,0.12497436948944,0.0868377350404458,0.0945993153077622,0.0380605451576436,0.112121681911357,0.152601851542395,0.128869982106081,0.0572942449076876,0.0898737747690572,0.109321137240179,0.153490818825928,0.114731096319365,0.128599111690361,0.0929951902055095,0.0987597448618002,0.0857569508639693,0.0479079718023358,0.12932648129871,0.103699609658365,0.125725865504147,0.0943028326301982,0.14241517301678,0.0971151498238393,0.0684831019124968,0.0738473072597776,0.0552618759810201,0.128452758830283,0.156079161197056,0.134526041930634,0.121436793283228,0.110907424381302,0.186261101941366,0.123493873092808,0.105251373555399,0.0943873073817965,0.0979147938589534,0.132224065416646,0.146652955616002,0.114669598982853,0.12647334583445,0.119616569667922,0.101095330433415,0.110653111415161,0.15788095939269,0.136230616569679,0.118427637141723,0.137585822031319,0.139362093778239,0.11858696207055,0.103901980577117,0.0618756737333813,0.0786063613322387,0.0914903387615246
"25","6",0.0882000973577162,0.0235901802390734,0.0203787732766049,0.0594349959031238,0.0157534156765434,0.0812568406260276,0.0786771517008349,0.0221037179836414,0.0621676622494579,-0.00784612387311588,0.0166721159012303,0.0805932549215118,0.0148885411852942,0.090150908693831,0.0558730881047553,0.0628174657368241,0.00805518341545471,0.0717678192331745,0.0151496252225242,0.0495386362900818,0.0787688734859379,0.0784912393771936,0.0185002046684234,0.0741557003920407,0,0.0484572016096705,0.0198939219691379,0.0626362116219817,0.0589566462466503,-0.0262097135384008,0.0230155164668073,0.0387699513402444,0.107766331971647,0.0883994612407544,0.0682785392085775,0.0347137398871816,0.0946852007182097,0.0818112589542661,0.00900865240717936,0.0241663348065073,0.018615040839998,0.0542117176624917,0.0186757350510654,0.0528181745059622,0.0365830590314436,0.0727307353827821,0.0290790430302316,0.0641369587107189,0.0169730940953251,0.0634648370497428,0.0346121345276323,-0.00161431830145632,0.0405578819397542,0.0586801495413298,0.0110813909056172,-0.0420426466550745,0.0016080542543523,-0.00266386260077105,0.0506282826939699,0.0574046002768075,0.027044528893509,0.00680679974606764,0.0490225463749293,0.0341709563803848,0.0653001755025002,0.00325023278694292,0.0399635621383627,0.0814008135219668,0.0339667257832954,0.0285184485689268,-0.0128184442173577,0.0150528745134512,-0.0555317783008773,-0.00719984432769014,0.0259879948648556,-0.00331538232146923,-0.0118451755401577,-0.00276461990878507,0.0186638460488605,0.0211852767476996,0.00454100880257098,0.0259352051835854,-0.00966013256240297,0.00263497621447652,0.0210551707501982,-0.0256012946989652,0.011486628028769,-0.00139655052021499,0.0144584602000871,0.0117708788806297,0.0398826879465276,0.00266069177986284,-0.0152732562166654,-0.0389440383986036,-0.0111929824561403,0.0422231941594052,0.0828453520805129,0.0300065008382661,0.0146788675811631,0.0485036465755722,0.0737477486248358,-0.00368808343185862,0.0188149972632732,0.0206680548624138,-0.00661592089350494,0.0321617080497616,-0.00781928757602078,0.0426455738808483,0.0240630759778825,0.00207010280341048,0.0320746639267061,0.0151086749119673,0.049649659693306,0.0209531706137397,0.0235178241260736,0.0214060896934287,0.0439719657658873,0.0058941145788056,0.0197037547364796,-0.0162276451413972,0.0104488492380325,-0.0328862358272516
"26","72",0.109727656410053,0.0522419262516747,0.0530220933943091,0.0994030539056235,0.0506296985117458,0.0974692063679068,0.10032768160952,0.0377801390395515,0.103860121578268,0.0139179573043115,0.0362795192544851,0.129639109547535,0.0587263115372693,0.0933931272472265,0.072945525501006,0.0992889404921053,0.0488688548722724,0.0733921771273708,0.0571629132260387,0.111112596657863,0.110640075570894,0.108761898158506,0.0470473628757096,0.0940752042279717,0.0484572016096705,0,0.0225584594222834,0.102563864003022,0.0765796375356043,0.05795114861852,0.0570222460466363,0.0782152519670874,0.137487735270377,0.119439094763127,0.0935776923484199,0.0421219423677497,0.122467167518747,0.115967030961257,0.0293237977959404,0.046873588033157,0.0443766371849811,0.0559820115856408,0.0429371860717895,0.0660944870767697,0.0691488371864773,0.103321398234464,0.0692519893710927,0.0874146780270554,0.0690207136662476,0.0844322047626762,0.0550461763337985,0.0680860137451409,0.0541588660069538,0.0778632865550023,0.0400948991696323,0.00746073069732502,0.0563707589137508,0.0661612680909718,0.0465769925717728,0.0520895621553386,0.0875070207815133,0.0653617616218106,0.0662563833966218,0.0444661370674566,0.0866980672405393,0.0801756383151733,0.112758620689655,0.0906369211453958,0.0872349964772946,0.0766774204060352,0.05068176838415,0.0268390001023088,-0.0228591280180649,0.0324912208925711,0.0789261700833484,0.086443881964692,0.0586706213653709,0.0496470548783556,0.0385944893781254,0.0727976861610864,0.0579686209744014,0.0679218342713885,0.0531731279872544,0.0483062330623307,0.0454997555589272,-0.0226122870418172,0.0603722650847345,0.0824599755674147,0.0380837263147143,0.0842821641463772,0.0779094809870617,0.069004432377619,0.00910259880887933,0.0286172044110379,0.00867801969309029,0.100236204245335,0.105174173790991,0.093046442814872,0.0501835578664098,0.0517149339383425,0.0919938107163937,0.0743095634027846,0.0405952400947279,0.0405232283730025,0.0250237130292318,0.0444414652947683,0.0267985982271697,0.0637426514300813,0.0446188942565755,0.0713899138991391,0.0798861325742172,0.0597758198564315,0.0929793699024469,0.0997195487284085,0.0888870928634931,0.089776248965618,0.0608248278151191,0.0795561163415187,0.0629148390300423,0.0284768994446414,0.0457156293036848,0.0432578573842515
"27","23",0.127750177430802,-0.000764461054956173,0.0392659198606856,0.0770270727008484,0.0367372353673724,0.131590920580355,0.143307871139156,0.0365781427588084,0.0769982477422833,0,0.0196506550218341,0.147146839036235,0.0365444018702632,0.0573828947139553,0.0706756523241749,0.115181401902078,0.000304785126485899,0.0776011061182164,0.0544773298713251,0.132066115702479,0.11955896776812,0.117282668881506,-0.0242446975380208,0.10532515677511,0.0198939219691379,0.0225584594222834,0,0.0840845762989674,0.0841978850452014,0,0,0.0668582508136556,0.150655384104861,0.147404581470421,0.0476108922760747,-0.0281528102053936,0.170590365809489,0.125547737231586,-0.0130527620884419,-0.00968037770456164,-0.0381068383504437,0.0691219547045796,0.0049235993208829,0.148155156102176,0.0689113897848999,0.0820479159829341,0.0271845635897694,0.0541606886657102,0.0129466597617815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","36",0.13972451261186,0.0522769049027983,0.075127862439226,0.0831620611907951,0.0600982237873891,0.125872450627195,0.110281837690009,0.0504288675057049,0.125619623942547,0.0662969498361483,0.0752184007587276,0.130036039974843,0.077683168072687,0.100878044759149,0.111961186565331,0.11965932110076,0.078842958089685,0.11110512075571,0.071031896406221,0.116801219756092,0.122663036710527,0.119398385335935,0.0538909564372241,0.118803962814401,0.0626362116219817,0.102563864003022,0.0840845762989674,0,0.126481849448601,0.0398792473542478,0.0531286894923259,0.0967680551913906,0.13871965983547,0.134021414154755,0.0924396977087618,0.0669697867501189,0.140336910255002,0.133807562056412,0.0461574759830649,0.0754283799266507,0.0379591215174735,0.116325620030274,0.06742643416279,0.105920434903977,0.100576374681791,0.0888945789771356,0.0742074326437699,0.101156189497369,0.0757243689199604,0.10795894655306,0.0725311203319502,0.0719502254163132,0.0772319280606574,0.0814513750040972,0.0433284520630546,0.0920917158312769,0.0363488801782045,0.0468835242771413,0.0802165354330709,0.117178252978774,0.0665153310744271,0.0720524386329465,0.0859089643424566,0.1041783623386,0.122594168836943,0.088565774194076,0.0948310948310949,0.129527973952845,0.0963089630251017,0.0931951211536575,0.0667948588199575,0.0596466502239896,0.0243673694964077,0.0658082735203644,0.100063818297851,0.0784840149556108,0.0553574779508351,0.0762603329840494,0.07435922745369,0.0785072061351316,0.0648937949489881,0.0859289299604428,0.0727712760667043,0.0917711585799012,0.0682705356095763,0.0254798146922568,0.0965080300574628,0.0395561491831912,0.077436937086643,0.0523600457830091,0.0725860904794058,0.0608101316715248,0.0477738376674547,0.0343320311827772,0.01012958887841,0.129293467195013,0.120499326102304,0.095680521597392,0.0718193689151887,0.0751260420306494,0.115995502699964,0.0679930332261522,0.0734905535737878,0.0724010518957425,0.0587334014300307,0.0743870112657389,0.0386227441199903,0.0738638249842313,0.0832281023992653,0.0783621075675407,0.059597483850184,0.0685300102584801,0.0997114043905445,0.0919250180245134,0.053570206065585,0.10621366161042,0.111478249711279,0.0489103621918647,0.0570484021361363,0.0450145535774724,0.0604440997454098,0.0181529784984138
"29","62",0.112533217300223,0.0689249579210073,0.0609946256765953,0.102551864273469,0.0639133942449367,0.106307095237012,0.114464203376768,0.0632515983675214,0.123689864942669,0.0590957392109143,0.0722878254413865,0.150128378743964,0.0662005573758668,0.12157276516749,0.0822883455609116,0.123556503608384,0.0466592201996313,0.104236132702261,0.0556395714481946,0.123562932472102,0.124922084778235,0.12408400394241,0.040175170061203,0.121382188736958,0.0589566462466503,0.0765796375356043,0.0841978850452014,0.126481849448601,0,0.0634452356731096,0.0992789611761018,0.0968962454918197,0.124551364126281,0.12201241677798,0.103705113539629,0.0516106124057492,0.157698619375446,0.129550306727116,0.0502695297342104,0.0537979226501041,0.0451567274591881,0.0755356906214129,0.0540944192593702,0.0938387467039652,0.0809551540485224,0.0914516266317459,0.0735583032060537,0.108516640674179,0.0728244665145117,0.096023374436686,0.077090738381061,0.0826512277899781,0.0770523767901567,0.0950070484870341,0.0709021601016519,0.0427222618281721,0.0743510039485844,0.0861568568917194,0.0763520855972583,0.101657153079312,0.10301646828632,0.110322844299142,0.0787579133746472,0.083154300940961,0.119665868030823,0.0870997803368169,0.119239843988251,0.107414293636038,0.0886188646892982,0.10183008040515,0.0854239334585458,0.0712893905798563,0.0183911997249915,0.0816170099313471,0.115175997263532,0.123485680627856,0.0691424966323939,0.0942312453577619,0.0611609935913696,0.103926774051695,0.0636411501944733,0.0967795402184543,0.0700978737765778,0.054908312000418,0.0518723514658826,0.000381705878270595,0.0915880372086821,0.0943216838240116,0.0553270898849225,0.10770338608579,0.10154466973175,0.0742010283294688,0.0511710326150555,0.0562579984642949,0.0429605737226779,0.10717132122119,0.122578138910021,0.0776864525493241,0.113229310179104,0.105011660713995,0.104808317089019,0.0765239074030395,0.0814239224281066,0.059300799427276,0.070789840535854,0.0741990164979945,0.0686779119740441,0.0903915533048688,0.0877645076564746,0.0957810153942615,0.136465749090334,0.0795073164183112,0.107390187599571,0.0841814991225872,0.123538562699469,0.0958344406058996,0.0736252236437904,0.0666621514079142,0.0829885210891618,0.0523772249259777,0.0967328424927689,0.0578299603481127
"30","45",0.1009564293305,-0.0209980535028335,0.0129460381693788,0.0498166470628936,0.0300126767751602,0.0788105413105414,0.1086090420925,0.00157297789552118,0.0543562264928642,0,0.0304216331613592,0.106719789406282,-0.0173657493988779,0.0862166384152624,0.0831196617479751,0.0769230769230769,-0.0201012842007017,0.0389818440726238,0.0190728297020295,0.0813205907906169,0.111039105001961,0.089190869526601,-0.0162021816465192,0.112844584791329,-0.0262097135384008,0.05795114861852,0,0.0398792473542478,0.0634452356731096,0,0,0.0843720851352498,0.149529625350718,0.159612546438447,0.0547691270643748,-0.025936599423631,0.156895589056393,0.110046082949309,-0.054976913991195,-0.0109416614361566,-0.0949436158603128,0.068468914758855,-0.00941780821917803,0.168316831683168,0.0427108572237059,0.0410587037665423,0.0123895001943783,0.0144424131627057,-0.0279971284996411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","16",0.134233303409611,0.0192410834003755,0.030038792955474,0.0642397183824161,0.0260942198463081,0.123954712825631,0.142516195022162,0.0059782789199243,0.0856121054673662,0,0.0271167681239624,0.160490051146115,0.0416024131094203,0.085895133008297,0.087731322823852,0.120695904313157,0.00719621216006024,0.0967962994689053,0.0402985827407072,0.144810543657331,0.140250817156961,0.111951056573257,0.0242490638847557,0.0775333573746845,0.0230155164668073,0.0570222460466363,0,0.0531286894923259,0.0992789611761018,0,0,0.0983573311701481,0.169238345370978,0.142143761429174,0.0899798927613941,-0.0081439774783832,0.157955198161976,0.148974290065395,0.0103561077306396,0.00490162936921103,-0.0444246208742195,0.101531262549543,0.0419440745672437,0.1447626520204,0.0885665529010239,0.0956266318537859,0.0543381845658531,0.0467879688080208,-0.0031813361611877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","46",0.11967391027952,0.0609372673211259,0.0660550909208768,0.108388573926411,0.0542536221131953,0.124688905944288,0.114328429348489,0.0677686186108269,0.121464314775873,0.0498496146932674,0.0410509089581462,0.119939786463768,0.0692759091466667,0.100389369738771,0.112028245186788,0.113739302531225,0.0428889670224552,0.110678783694258,0.0541905689782501,0.129688231131572,0.10193790983913,0.116663973794264,0.0558147884244968,0.105998725189112,0.0387699513402444,0.0782152519670874,0.0668582508136556,0.0967680551913906,0.0968962454918197,0.0843720851352498,0.0983573311701481,0,0.15186085813747,0.128781061111864,0.088188366383151,0.0621315330822487,0.141232967634647,0.147862218349309,0.0565899245088184,0.0585088276730091,0.0489810689174445,0.0918628366382847,0.0697434834410396,0.101324929441074,0.0706152143263256,0.0914808956729948,0.0683838149252016,0.0830562927484623,0.0756452176766399,0.0993087169111449,0.114634428314258,0.0839004588173089,0.049782434952491,0.122464531820024,0.0894090885942726,0.0546489630664239,0.0437168204653152,0.0898120370841173,0.109652369906059,0.116527786890624,0.0712145735045973,0.0852863010388983,0.0825616099599216,0.0888670551565253,0.13135905025101,0.0888116416181032,0.104247491638796,0.126171830107209,0.0851143352247631,0.0741576152965264,0.0627681550929605,0.108622251502924,0.00883320003554614,0.0700046843283194,0.124885962147727,0.0905594818425625,0.0982180559074403,0.0928819297503174,0.0616302876774127,0.0881843205219697,0.0673699186286587,0.102943661495826,0.0629597350531637,0.0669819311123659,0.0790031904802967,0.0177148226777573,0.112624795485659,0.0792074155965644,0.0975125896535938,0.0923375165799409,0.0979455327281415,0.0710230205429958,0.0597269043484184,0.0298644820181533,0.0268431137295633,0.133336563777035,0.125217132363889,0.0933033125234538,0.0831263202365864,0.0951392054567864,0.129114660803208,0.0799194089993285,0.0882746246424159,0.0735830466872937,0.0726404905410585,0.0725527172981314,0.0886641540324369,0.107705164633127,0.0609247728184467,0.0986100802914784,0.106638690725976,0.0983301784748513,0.116504854368932,0.0978398983481576,0.0952307980453253,0.118704797292814,0.100064057179461,0.0883806224848455,0.0695736703235662,0.0492142919849004,0.0504893199072682,0.0442877089971717
"33","61",0.162378930608782,0.102872025150507,0.120068562517211,0.115020365887455,0.0725524957319312,0.14474013170239,0.15484422768962,0.103178919377315,0.157503201732432,0.133413050905364,0.0819745339178857,0.167919906699473,0.090181970803096,0.156296956293138,0.148775274980232,0.154290571111412,0.0812081989953715,0.112289936021503,0.0861137194687084,0.185634424928396,0.170002066788513,0.166813920587133,0.0728844382547266,0.162294403052199,0.107766331971647,0.137487735270377,0.150655384104861,0.13871965983547,0.124551364126281,0.149529625350718,0.169238345370978,0.15186085813747,0,0.141120749515924,0.161260974389301,0.10066776987015,0.183919792917727,0.153115239606568,0.092957434826659,0.0699503977960771,0.120300832700328,0.142457981446434,0.0968050541516246,0.162811002906587,0.11801957880227,0.147088837435165,0.11430259066037,0.120072275787611,0.137888320239919,0.170071335927367,0.150802847210727,0.155438711797568,0.155724183437809,0.170185334407736,0.145864661654135,0.145193591455274,0.144280259007139,0.151817884048477,0.171117863425556,0.122949433451717,0.131153068105192,0.143558489927205,0.15514140918751,0.143836762000335,0.188443434507385,0.137931034482759,0.143265512022869,0.195156922096543,0.142240663900415,0.159574468085106,0.119574690604846,0.126715768329428,0.100233488992662,0.142833388759561,0.168950534759358,0.127515643497379,0.142809196173855,0.143097360013452,0.139330682571239,0.176527176527177,0.156336876533115,0.181698917677927,0.143809365105816,0.11077632045374,0.128059289900035,0.0613797768008117,0.172143207454635,0.116808149405773,0.141710773433498,0.154803971058388,0.138062945574683,0.14981769970169,0.124305782424044,0.083436669619132,0.131837073981712,0.183631793905121,0.16259618601539,0.143674293405114,0.181703270658872,0.17018837018837,0.196924525341284,0.179919028340081,0.107161345987921,0.12217659137577,0.121002592912705,0.112055507372073,0.17551286225985,0.133242922529242,0.123556002009041,0.178171939916906,0.140207588905904,0.150426207588167,0.196498358605596,0.168384879725086,0.106555928609295,0.158807679353318,0.138794277929155,0.181049609188068,0.133648329395883,0.0743639921722114,0.162259812777139,0.105023630316821
"34","68",0.163930824301461,0.0844139428899408,0.0892787005418942,0.101461488056608,0.0878501087007556,0.150847889270806,0.144463111358215,0.0907069010525864,0.147919373472663,0.134233267040955,0.104031277414423,0.168109646957782,0.105445295981123,0.148068644003443,0.140430362212309,0.137598632582107,0.0840988091305501,0.144826501518434,0.0842799607474397,0.172284622809464,0.152224525180185,0.146861488719274,0.0720554315288277,0.146001355612616,0.0883994612407544,0.119439094763127,0.147404581470421,0.134021414154755,0.12201241677798,0.159612546438447,0.142143761429174,0.128781061111864,0.141120749515924,0,0.173215655784718,0.104345182772428,0.187446101264857,0.165543673062873,0.0669513584513712,0.0967896231114059,0.130237773834265,0.133526241673718,0.11244863505102,0.119004324612825,0.113134892606975,0.16184175572715,0.0829840599863812,0.117938979875859,0.122634135291477,0.157764530039342,0.125664469487561,0.144644091223221,0.108733497751342,0.193786597267404,0.128104157797644,0.125688301538243,0.146052631578947,0.156623637260404,0.140880721220527,0.162374736842105,0.163654770944065,0.154587696788959,0.157273874058164,0.153935461840533,0.177983261339093,0.161167903176177,0.18401496300997,0.176197836166924,0.178658899847753,0.137226534932957,0.151928938430724,0.1265389276243,0.0942523867506662,0.119972830944125,0.184899199301697,0.173320854989388,0.121404036066982,0.14737424756106,0.14066794942276,0.144371643580876,0.122949655613151,0.183656347008977,0.119317074898606,0.127435690597831,0.123868364194775,0.0808927062799212,0.187467779754877,0.138797321211701,0.146811133684083,0.129808118998172,0.15322988846805,0.141355826736267,0.119011085633502,0.0985612820979785,0.109431540669174,0.188678004013026,0.1676387840527,0.139891285288445,0.164393901273084,0.150945030577066,0.19988371341818,0.123646257535611,0.157428765264586,0.114322691975841,0.1097277676951,0.156124489412247,0.156094623655914,0.11956852837356,0.119633799331931,0.135462516285785,0.135932042754094,0.14543020567117,0.193125727685673,0.140909489179006,0.136944978566514,0.155459924690694,0.136973062257288,0.120984230270059,0.197941849068932,0.0948155406754133,0.124878135247718,0.109953326820797
"35","29",0.13892671545753,0.0512175835340942,0.0615990082313575,0.0913099209220439,0.0566400414133274,0.135472614592585,0.114657793417207,0.0570741813774863,0.128001502838389,0.0566815527310203,0.0608954583255091,0.139120803483221,0.0661981641095607,0.0892238202770153,0.109830096198801,0.137051431205945,0.0545809628985608,0.122048188887257,0.0673448026997963,0.114756801319044,0.139101231213678,0.13063034529911,0.0583524424867282,0.124082352235323,0.0682785392085775,0.0935776923484199,0.0476108922760747,0.0924396977087618,0.103705113539629,0.0547691270643748,0.0899798927613941,0.088188366383151,0.161260974389301,0.173215655784718,0,0.0689472953972059,0.152309430935803,0.125961418556546,0.0584608568741,0.0808870539381763,0.0274326831187813,0.120140463184744,0.0864322036305787,0.127016249700742,0.0809227684974125,0.11995026030211,0.084082554404984,0.116538615591887,0.0805265279881444,0.0844348975545275,0.0938889803986164,0.0533424517011455,0.0934503494230457,0.0742723318835731,0.0594381637547106,0.00650406504065045,0.0329246935201401,0.0509022812393599,0.0418039895923678,0.059489606219368,0.0687239366138449,0.0837405223251896,0.0509803921568628,0.0312773021142758,0.115746753246753,0.0903693931398417,0.118274357731459,0.116959064327485,0.0877976190476191,0.0951985379631168,0.015918958031838,0.0846674368707708,0.00154639175257736,0.0675652906486942,0.145734221376467,0.0642155201626568,0.0147296569067721,0.0559752747252748,0.0676666666666667,0.0860982083609821,0.0547598989048021,0.0748462064251538,0.0213249431917497,0.0178249909974793,0.0412891986062718,0.0137736475273814,0.0843008581524483,0.0718965227616328,0.0790268456375839,0.0800807537012113,0.118649623074402,0.0355462624150549,0.059232885580191,0.0174470357842265,0.0439131909121737,0.0954471544715448,0.12522303325223,0.0515554002097169,0.0733654965895858,0.114299610894942,0.0901760737205859,0.0597167718819315,0.0530354706684857,0.0423150900507082,0.0585407725321889,0.0383817427385893,0.0655148819705782,0.0710788451798076,0.0589726258871241,0.0521172638436482,0.0933665008291874,0.0754109472970683,0.0709100118183354,0.096523178807947,0.0900083963056256,0.102513227513228,0.0888228495955094,0.107096774193548,0.0442477876106195,0.00476442562202228,0.0994322789943228,0.0360360360360361
